Nome: IBITINGA
Codigo Estacao: A737
Latitude: -21.85555555
Longitude: -48.79972221
Altitude: 496.75
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2021-05-21;null;31,7;21,1;13,6;
2021-05-22;null;23,1;17,5;15,1;
2021-05-23;null;22,1;18,2;14,9;
2021-05-24;null;21,4;15,8;10,6;
2021-05-25;null;25,6;15,4;7,3;
2021-05-26;null;28,1;18,6;10,5;
2021-05-27;null;30,4;21,1;12,9;
2021-05-28;null;32,4;22,3;14,5;
2021-05-29;null;31,8;24,5;18;
2021-05-30;null;31,2;21,5;15,8;
2021-05-31;null;28,1;19,5;14,1;
2021-06-01;null;28,4;19,4;13,3;
2021-06-02;null;30,9;20,7;12,1;
2021-06-03;null;31,1;21,2;12;
2021-06-04;null;31,6;21,4;12,9;
2021-06-05;null;31,2;21,7;14,5;
2021-06-06;null;31,2;21,5;14,5;
2021-06-07;null;27,2;19,4;14,7;
2021-06-08;null;21,8;17,8;13,5;
2021-06-09;null;29,3;20,3;14,3;
2021-06-10;null;21,4;17,9;17,1;
2021-06-11;null;22;18,2;15,7;
2021-06-12;null;23,8;17,1;13,1;
2021-06-13;null;24,8;16;8,6;
2021-06-14;null;25,9;16,4;9,2;
2021-06-15;null;27;17,7;11;
2021-06-16;null;24,9;16,9;9,8;
2021-06-17;null;24,2;16,4;10,8;
2021-06-18;null;25,6;16,9;11,7;
2021-06-19;null;30,1;19,8;12,7;
2021-06-20;null;24,3;19,8;15,4;
2021-06-21;null;25;17,5;11,3;
2021-06-22;null;25,4;18,2;14,3;
2021-06-23;null;25,4;18,1;13;
2021-06-24;null;29,9;18,7;9,9;
2021-06-25;null;30,9;21,7;14,5;
2021-06-26;null;30,8;21,8;14,4;
2021-06-27;null;29,4;21,8;16;
2021-06-28;null;26,8;18,3;10,3;
2021-06-29;null;18,4;12,7;11,1;
2021-06-30;null;17,6;9,7;3,9;
2021-07-01;null;23,7;11,3;1,9;
2021-07-02;null;28;16,2;6,5;
2021-07-03;null;27,5;18,4;8,5;
2021-07-04;null;26,7;16,8;9,1;
2021-07-05;null;26,5;16,9;9,3;
2021-07-06;null;25,3;16,3;8,6;
2021-07-07;null;25,7;16,2;8,6;
2021-07-08;null;25,8;16,3;8,2;
2021-07-09;null;28,7;17,1;8,2;
2021-07-10;null;29;18,2;9,4;
2021-07-11;null;28,6;18,4;8,6;
2021-07-12;null;29,6;18,8;9,8;
2021-07-13;null;29,6;19,2;9,5;
2021-07-14;null;30;19,3;10,1;
2021-07-15;null;31,2;20,9;10,7;
2021-07-16;null;31,5;21,3;11,4;
2021-07-17;null;30,1;21,5;14,4;
2021-07-18;null;25,1;19,6;16,3;
2021-07-19;null;19,6;12,2;4,2;
2021-07-20;null;24,1;11,8;1,3;
2021-07-21;null;26,6;15,2;5,9;
2021-07-22;null;30,9;17,6;6,8;
2021-07-23;null;29,8;18;7,9;
2021-07-24;null;29,1;18,6;9,9;
2021-07-25;null;29,8;19;10;
2021-07-26;null;31,6;20,5;9,7;
2021-07-27;null;32,6;22,2;12,2;
2021-07-28;null;25,7;15,1;13,9;
2021-07-29;null;16,3;9,2;3,2;
2021-07-30;null;20,5;9,3;0;
2021-07-31;null;25,3;13,6;3,7;
2021-08-01;null;25,3;15,8;8,4;
2021-08-02;null;26,3;17,6;9,9;
2021-08-03;null;24,9;16,9;9,8;
2021-08-04;null;27,2;16,9;8,3;
2021-08-05;null;27,9;17,9;10;
2021-08-06;null;28,1;19,4;11,4;
2021-08-07;null;29,2;21,2;15,5;
2021-08-08;null;29,6;21,6;14;
2021-08-09;null;30,2;20,6;11,2;
2021-08-10;null;32,1;21,5;11,2;
2021-08-11;null;31,5;20,3;9,5;
2021-08-12;null;29;19;11,6;
2021-08-13;null;30,2;19,8;12,8;
2021-08-14;null;29,8;19,8;11,5;
2021-08-15;null;33,4;22,1;12,4;
2021-08-16;null;34,7;23,9;17,1;
2021-08-17;null;35;22,5;13,3;
2021-08-18;null;35,3;25,4;15,8;
2021-08-19;null;34;24,9;16,3;
2021-08-20;null;33,3;24,5;16,4;
2021-08-21;null;32,7;23,1;13,9;
2021-08-22;null;33,4;23,1;12,6;
2021-08-23;null;35,1;24,6;14,8;
2021-08-24;null;36,3;26,3;17,1;
2021-08-25;null;36,6;26,3;15,4;
2021-08-26;null;33,3;26,1;19;
2021-08-27;null;27,2;21,7;19,5;
2021-08-28;null;22,6;17,5;14,9;
2021-08-29;null;25,9;19,3;14,9;
2021-08-30;null;29,7;21,2;13,6;
2021-08-31;null;31,2;21,3;12,7;
2021-09-01;null;31,5;21,4;13,3;
2021-09-02;null;32,1;null;13,4;
2021-09-03;null;34,7;24;13,4;
2021-09-04;null;36;25,2;14,4;
2021-09-05;null;35,8;25;15,1;
2021-09-06;null;35,7;25,3;15,5;
2021-09-07;null;37,7;24,8;14,2;
2021-09-08;null;38,8;null;19,2;
2021-09-09;null;31,5;25,9;20,2;
2021-09-10;null;30,2;22,9;18,9;
2021-09-11;null;32,8;22,6;16,4;
2021-09-12;null;37,3;25,5;16,1;
2021-09-13;null;38,8;28,7;20,1;
2021-09-14;null;36,9;27,9;20,8;
2021-09-15;null;33,6;25,4;19,6;
2021-09-16;null;30,8;22,7;18,2;
2021-09-17;null;35,9;25,2;17,5;
2021-09-18;null;37,1;26,7;17,3;
2021-09-19;null;38,6;28,3;18,8;
2021-09-20;null;39,8;null;20,7;
2021-09-21;null;40;30,4;21;
2021-09-22;null;27,9;21,3;16,7;
2021-09-23;null;31,2;20,4;13,1;
2021-09-24;null;34,1;22,3;12,4;
2021-09-25;null;33,6;24,3;16,6;
2021-09-26;null;36,3;23,3;17,4;
2021-09-27;null;32,8;null;16,8;
2021-09-28;null;37;27;17,5;
2021-09-29;null;37,6;26,9;18,2;
2021-09-30;null;34,7;24,9;17,4;
2021-10-01;null;35,5;null;16,4;
2021-10-02;null;26,8;20,8;17,3;
2021-10-03;null;36,6;23,6;17,1;
2021-10-04;null;32,1;22,5;17,4;
2021-10-05;null;33;24,5;18,4;
2021-10-06;null;35,9;25,1;16,7;
2021-10-07;null;29,5;23,6;20,5;
2021-10-08;null;32,8;22,9;15,7;
2021-10-09;null;34,3;23,7;16,6;
2021-10-10;null;24,4;null;16,8;
2021-10-11;null;29,5;22,1;17,2;
2021-10-12;null;32,2;null;16,3;
2021-10-13;null;34,4;25;16,4;
2021-10-14;null;31,7;21,8;18,6;
2021-10-15;null;34,1;24,5;17,8;
2021-10-16;null;30,4;24,1;20;
2021-10-17;null;29,8;23,6;18,4;
2021-10-18;null;25,9;20,4;17,4;
2021-10-19;null;27;null;16,4;
2021-10-20;null;27,1;19,1;12,7;
2021-10-21;null;28,8;20,1;12,6;
2021-10-22;null;31,1;22,1;13,3;
2021-10-23;null;36,2;24,9;14,1;
2021-10-24;null;28,5;21,8;18;
2021-10-25;null;29,5;null;17,6;
2021-10-26;null;32,8;23,6;17,7;
2021-10-27;null;29;null;19,1;
2021-10-28;null;29,5;23,9;20,3;
2021-10-29;null;33,6;25,1;18,4;
2021-10-30;null;33,8;null;17,2;
2021-10-31;null;23,4;20,7;18,7;
2021-11-01;null;27,7;22,2;18,4;
2021-11-02;0;31;23,2;16,7;
2021-11-03;0;31,9;24,2;17,3;
2021-11-04;0;34,7;25,5;16,8;
2021-11-05;0;35,9;26,9;19,1;
2021-11-06;0;35,3;null;20,4;
2021-11-07;null;34,7;26,7;19,1;
2021-11-08;0;34,6;25,5;17,6;
2021-11-09;0;34,2;null;18,7;
2021-11-10;null;34,9;23,8;17,6;
2021-11-11;0;26,2;21,8;18,9;
2021-11-12;0;30,8;22,2;17,5;
2021-11-13;0;29,8;null;14,7;
2021-11-14;null;33,1;22,9;13,1;
2021-11-15;0;33,5;24,6;15,8;
2021-11-16;0;34,7;25,3;17,6;
2021-11-17;0;35,1;null;19,9;
2021-11-18;null;29,1;23,6;21,1;
2021-11-19;0;27,8;23,1;20,3;
2021-11-20;0;30,5;23,6;18,4;
2021-11-21;0;30,9;22,3;15,1;
2021-11-22;0;34,2;null;13,8;
2021-11-23;null;36,3;26,2;16,5;
2021-11-24;0;35,5;25,8;17,5;
2021-11-25;0;35,3;26,7;18,7;
2021-11-26;0;28,5;22,8;19,5;
2021-11-27;0;31,7;24,7;19;
2021-11-28;0;33,8;25,7;17;
2021-11-29;0;32,7;null;21,1;
2021-11-30;null;28,9;22,6;20,4;
2021-12-01;0;32,6;25,3;20,3;
2021-12-02;0;32,6;25,3;18,6;
2021-12-03;0;32,5;24,9;18,1;
2021-12-04;0;33,2;24,9;17,4;
2021-12-05;0;32;null;18,1;
2021-12-06;null;31,3;24,3;19,9;
2021-12-07;0;26,9;22;18,2;
2021-12-08;0;28,5;21,3;15;
2021-12-09;0;29,7;21,5;14,7;
2021-12-10;0;31;null;15;
2021-12-11;null;34,1;24,9;15,5;
2021-12-12;0;36,7;26,7;18,4;
2021-12-13;0;31;null;23,2;
2021-12-14;null;31,1;24,9;21,7;
2021-12-15;0;27,4;23,4;21,7;
2021-12-16;0;30,7;24,1;21,8;
2021-12-17;0;27,6;24,2;22,5;
2021-12-18;0;29,7;24,1;20,6;
2021-12-19;0;30,6;23,7;17,7;
2021-12-20;0;33,4;23,8;16,1;
2021-12-21;0;34,4;26;18,4;
2021-12-22;0;35,2;27,2;20,3;
2021-12-23;0;29,4;24,3;20,4;
2021-12-24;0;30,2;21,9;13,3;
2021-12-25;0;32,5;23;15,1;
2021-12-26;0;35,4;25,7;17,4;
2021-12-27;0;36,1;27,2;18,9;
2021-12-28;0;35,8;null;19,8;
2021-12-29;null;30,6;23,5;19;
2021-12-30;0;27,4;null;19,6;
2021-12-31;null;30,4;23;19,2;

