Nome: SAO CARLOS
Codigo Estacao: A711
Latitude: -21.98027777
Longitude: -47.88388888
Altitude: 859.29
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2018-01-01;9,6;28,6;21,6;18,5;
2018-01-02;7,4;26;20,6;19,4;
2018-01-03;30;24,6;20,8;18,7;
2018-01-04;17,4;29;23,3;18,6;
2018-01-05;0;29,7;23,4;19;
2018-01-06;0;27;21,7;19,2;
2018-01-07;2,8;22,9;19,1;16,8;
2018-01-08;2,6;22,6;19,5;17,7;
2018-01-09;3,4;25,7;21;18,4;
2018-01-10;,2;30,2;23,2;18,7;
2018-01-11;,4;28,9;22,6;19;
2018-01-12;33,6;26,3;19,7;17,3;
2018-01-13;20,4;28,1;20,8;16,9;
2018-01-14;37,2;28,6;22;17,7;
2018-01-15;4,2;28,6;22,6;18,5;
2018-01-16;1,6;27,9;22,8;19,1;
2018-01-17;0;30,3;23,9;19,6;
2018-01-18;4,4;30,8;24,8;19,8;
2018-01-19;1,8;30,4;23,8;19,2;
2018-01-20;,8;31,2;23,9;19,7;
2018-01-21;2;30,6;24,5;20,8;
2018-01-22;0;31,5;25,4;21,5;
2018-01-23;0;32,7;26;21,5;
2018-01-24;1,4;29,8;24,3;19,6;
2018-01-25;1,6;30,8;24,3;20,3;
2018-01-26;0;30,1;23,2;19,9;
2018-01-27;3,2;29,4;23,3;19;
2018-01-28;0;29,1;23,1;20,8;
2018-01-29;37,2;28,5;23,1;19,9;
2018-01-30;23,8;25,1;21,7;20,2;
2018-01-31;6,2;27,4;21,6;16,9;
2018-02-01;0;29,2;22,4;16,9;
2018-02-02;0;28,2;22,5;17,9;
2018-02-03;0;29,8;23,3;17,8;
2018-02-04;0;28,2;21,9;16,7;
2018-02-05;0;27;21,7;17,4;
2018-02-06;2;26,7;21,6;17,1;
2018-02-07;0;29,5;22,8;16,2;
2018-02-08;0;31,4;23,3;15,7;
2018-02-09;0;32,5;24,9;18,8;
2018-02-10;,2;28,1;23,4;20,7;
2018-02-11;0;31,1;24,8;21;
2018-02-12;,8;29,4;24,2;20,2;
2018-02-13;0;28,4;23,3;19,9;
2018-02-14;,6;22,3;19;18;
2018-02-15;23,2;25,6;20,6;17,9;
2018-02-16;0;29,1;22,2;17,6;
2018-02-17;4,4;29,3;22,2;17,3;
2018-02-18;0;26,5;21,4;18,7;
2018-02-19;0;26,5;21,4;18,1;
2018-02-20;6,2;25,8;21,6;19,2;
2018-02-21;14,4;28,4;22,7;18,9;
2018-02-22;0;29,6;23,3;18;
2018-02-23;6,2;29,5;23,7;19,4;
2018-02-24;0;29;22,9;17,8;
2018-02-25;0;29,2;23,2;17,6;
2018-02-26;0;24,2;20,7;19,1;
2018-02-27;53,6;24,4;20,1;19;
2018-02-28;18,8;30,7;23,2;17,3;
2018-03-01;,6;30,4;23;19,4;
2018-03-02;13,2;30,5;23,6;19;
2018-03-03;2,4;30;22,9;19,3;
2018-03-04;21,6;31,2;24,9;19,7;
2018-03-05;0;31,4;25;19,2;
2018-03-06;0;31,9;25,2;20,2;
2018-03-07;0;31;24,3;19,8;
2018-03-08;28,8;28,9;23;19,9;
2018-03-09;0;28,8;23,1;18,4;
2018-03-10;2,4;28;22,2;19,1;
2018-03-11;14,6;29,7;23,6;17,9;
2018-03-12;0;31,1;24,6;19,3;
2018-03-13;0;31,9;25,3;21,1;
2018-03-14;0;32,5;26,3;21,5;
2018-03-15;0;30,9;24,8;20,1;
2018-03-16;0;29,1;22,8;20,9;
2018-03-17;12,2;29,6;22,7;18,5;
2018-03-18;1,6;31,7;24,7;19,4;
2018-03-19;0;31,4;24,5;19,8;
2018-03-20;0;30;23,8;21,2;
2018-03-21;36,4;29,9;22,5;18,7;
2018-03-22;64,4;29,8;22,4;17,3;
2018-03-23;0;30,8;24;20,1;
2018-03-24;1,8;28,7;23,8;20,2;
2018-03-25;0;28,6;23,8;20,3;
2018-03-26;0;28,7;22,2;20,7;
2018-03-27;16,6;28,2;22,4;18,4;
2018-03-28;0;29,3;23,1;17,9;
2018-03-29;0;29,5;23,3;18,7;
2018-03-30;,2;29,4;23,3;20;
2018-03-31;0;27,5;22,7;19;
2018-04-01;3,6;26;20,9;18,6;
2018-04-02;4,4;25;21,2;18,9;
2018-04-03;2,2;25,6;21,3;18,5;
2018-04-04;2,2;27,2;21,2;17,1;
2018-04-05;0;28,6;21,3;15,6;
2018-04-06;,2;28,1;21,6;16,2;
2018-04-07;0;29,6;22,4;16,4;
2018-04-08;0;28,9;23;18,6;
2018-04-09;0;29;23,1;18,5;
2018-04-10;0;28,5;22,7;18,1;
2018-04-11;0;28,2;22,1;17,7;
2018-04-12;0;27,2;21,3;16,1;
2018-04-13;0;28,6;22,1;16,6;
2018-04-14;0;27;22,4;18,3;
2018-04-15;0;24,8;20,7;18;
2018-04-16;0;25,1;19,5;16,6;
2018-04-17;0;25,5;19,6;15;
2018-04-18;0;26,4;19,3;13,8;
2018-04-19;0;27,3;19,7;13,1;
2018-04-20;0;26,3;20,2;14,8;
2018-04-21;0;24,2;18,3;13,1;
2018-04-22;0;27,5;20,5;15,6;
2018-04-23;0;27,4;20,5;15;
2018-04-24;0;28,1;21;14,9;
2018-04-25;0;28,4;21,4;15,4;
2018-04-26;0;28,9;22;16,9;
2018-04-27;0;28,8;22,7;17,4;
2018-04-28;0;29,3;22,3;17,3;
2018-04-29;0;28,6;21,9;16,4;
2018-04-30;0;28,5;22,3;17,8;
2018-05-01;0;29,6;21,4;15;
2018-05-02;0;28,4;22,1;17,7;
2018-05-03;0;28,3;21,2;15,8;
2018-05-04;0;29,2;21,6;15,5;
2018-05-05;0;29,9;22,9;17,2;
2018-05-06;0;28,7;22,1;17,8;
2018-05-07;19,2;26,1;20,7;16,5;
2018-05-08;0;26,6;20,4;15,7;
2018-05-09;0;26;19,7;15;
2018-05-10;0;26,8;19,6;15;
2018-05-11;0;27;20,8;16,4;
2018-05-12;0;27;21,1;17;
2018-05-13;0;26,2;20,7;16,6;
2018-05-14;0;27,9;20,3;15;
2018-05-15;,2;25,3;20,2;18,2;
2018-05-16;4,8;22,2;19;15,9;
2018-05-17;0;26,5;20,7;17;
2018-05-18;,4;27,7;21,5;17,7;
2018-05-19;0;22,1;18;18;
2018-05-20;9,4;18,1;12,6;8,6;
2018-05-21;,2;21,3;11,7;4,5;
2018-05-22;0;23,9;14,1;6,8;
2018-05-23;0;25,8;15,9;7,8;
2018-05-24;0;26,4;18,3;11,8;
2018-05-25;0;24,9;18,3;13,2;
2018-05-26;0;25,7;18,7;12,9;
2018-05-27;0;25;18,3;13,5;
2018-05-28;0;24,3;17,4;13;
2018-05-29;0;24,4;17,1;12,7;
2018-05-30;0;24,3;17,4;13;
2018-05-31;0;24,8;16,5;10;
2018-06-01;0;25,5;17,6;10,3;
2018-06-02;0;26,3;19,4;12,9;
2018-06-03;0;25,9;19,8;16,6;
2018-06-04;0;21,9;16,7;12,8;
2018-06-05;0;24,5;18,4;14,6;
2018-06-06;,2;23,5;18,4;15,5;
2018-06-07;,2;24,5;19,3;15,2;
2018-06-08;0;19,7;15,7;13,5;
2018-06-09;0;25,3;17,4;12,2;
2018-06-10;0;27,4;21;14,7;
2018-06-11;0;27,6;21,9;19;
2018-06-12;0;27,2;22,2;17,4;
2018-06-13;0;26,8;21,3;17,9;
2018-06-14;0;24,6;20,4;18,4;
2018-06-15;0;23,7;17,9;12,9;
2018-06-16;0;21,2;16;12,9;
2018-06-17;0;24,9;17,5;12,3;
2018-06-18;0;24,7;17,9;12,5;
2018-06-19;0;24,5;18,1;13,9;
2018-06-20;0;25,1;18,2;13,7;
2018-06-21;0;25,7;18,7;13,2;
2018-06-22;0;26;18,2;11,4;
2018-06-23;0;27,7;21,4;17,1;
2018-06-24;0;28,2;22,5;18,5;
2018-06-25;0;27,5;20;12,3;
2018-06-26;0;27,9;19,2;12,2;
2018-06-27;0;28,5;19,8;12,8;
2018-06-28;0;26,9;20;15,2;
2018-06-29;0;25,8;19,6;15;
2018-06-30;0;26,4;18,9;12;
2018-07-01;0;26,8;19;12,8;
2018-07-02;0;28,2;19,7;13;
2018-07-03;0;28,1;19,8;12;
2018-07-04;0;27,3;19,4;13,2;
2018-07-05;0;27,8;19,9;14,9;
2018-07-06;0;27,1;19,6;12,8;
2018-07-07;0;25,9;19;13;
2018-07-08;0;27;18;10,8;
2018-07-09;0;27;19,3;12,2;
2018-07-10;0;20;15,1;13,1;
2018-07-11;null;null;null;null;
2018-07-12;null;23,3;null;6,7;
2018-07-13;null;null;null;null;
2018-07-14;null;null;null;null;
2018-07-15;null;null;null;null;
2018-07-16;null;null;null;null;
2018-07-17;null;null;null;null;
2018-07-18;null;null;null;null;
2018-07-19;null;null;null;null;
2018-07-20;null;null;null;null;
2018-07-21;null;null;null;null;
2018-07-22;null;null;null;null;
2018-07-23;null;null;null;null;
2018-07-24;null;null;null;null;
2018-07-25;null;null;null;null;
2018-07-26;null;null;null;null;
2018-07-27;null;null;null;null;
2018-07-28;null;null;null;null;
2018-07-29;null;null;null;null;
2018-07-30;null;null;null;null;
2018-07-31;null;null;null;null;
2018-08-01;null;null;null;null;
2018-08-02;null;null;null;null;
2018-08-03;1,2;18,4;null;14,9;
2018-08-04;null;null;null;null;
2018-08-05;null;null;null;14,7;
2018-08-06;null;null;null;null;
2018-08-07;null;null;null;null;
2018-08-08;null;null;null;null;
2018-08-09;null;null;null;null;
2018-08-10;null;null;null;null;
2018-08-11;null;null;null;null;
2018-08-12;null;null;null;null;
2018-08-13;null;null;null;null;
2018-08-14;null;null;null;null;
2018-08-15;null;null;null;null;
2018-08-16;null;null;null;null;
2018-08-17;null;null;null;null;
2018-08-18;0;25,6;18;12,3;
2018-08-19;0;27,2;19,8;14,9;
2018-08-20;0;28,3;null;14,9;
2018-08-21;null;null;null;null;
2018-08-22;null;null;null;null;
2018-08-23;null;null;null;null;
2018-08-24;null;null;null;null;
2018-08-25;null;null;null;null;
2018-08-26;null;null;null;null;
2018-08-27;null;25,6;null;10,3;
2018-08-28;null;27,2;null;14,8;
2018-08-29;null;27,8;null;15,5;
2018-08-30;null;null;null;null;
2018-08-31;null;null;null;null;
2018-09-01;null;null;null;null;
2018-09-02;null;null;null;null;
2018-09-03;null;null;null;null;
2018-09-04;null;null;null;null;
2018-09-05;null;null;null;null;
2018-09-06;null;null;null;null;
2018-09-07;null;null;null;null;
2018-09-08;null;null;null;null;
2018-09-09;null;null;null;null;
2018-09-10;null;null;null;null;
2018-09-11;1;28;21;14;
2018-09-12;0;29;20,7;14;
2018-09-13;0;30,6;22,2;16,3;
2018-09-14;,6;24,5;18;17,5;
2018-09-15;16,2;22,5;18,2;16,5;
2018-09-16;,2;26,5;19,4;14,6;
2018-09-17;11,6;20,9;16,8;14;
2018-09-18;4,2;21,9;18,9;14,5;
2018-09-19;1,8;29,5;22,1;16,2;
2018-09-20;6;22,9;18,8;15,9;
2018-09-21;11;27,6;20,8;15,7;
2018-09-22;0;30,1;22,9;17,1;
2018-09-23;0;32,6;24,5;17,7;
2018-09-24;0;34,2;27;19,4;
2018-09-25;0;32,9;24,3;16,8;
2018-09-26;1,4;31,8;23,6;19,3;
2018-09-27;1,4;28,9;23,5;20,8;
2018-09-28;0;27,6;21,8;18,6;
2018-09-29;1,4;30,9;23,3;17,8;
2018-09-30;0;26;21,3;20,5;
2018-10-01;2,2;29;22,4;18,4;
2018-10-02;0;31,7;24,3;18,7;
2018-10-03;0;32,6;24,8;19;
2018-10-04;2,6;29,8;23,3;18,5;
2018-10-05;,2;29;21,7;16,7;
2018-10-06;0;28,1;19,2;14,2;
2018-10-07;0;23,4;20,4;17,3;
2018-10-08;18;23,9;20,5;18,7;
2018-10-09;24;29,5;22,4;18;
2018-10-10;38,6;29,8;22,1;18,6;
2018-10-11;22;24,7;20,8;18,5;
2018-10-12;0;31,3;23;17,5;
2018-10-13;,8;30,2;24,9;20,2;
2018-10-14;,4;28,2;23,5;19,4;
2018-10-15;5;27,9;21,9;18,5;
2018-10-16;8,4;30;24,1;19,3;
2018-10-17;45,4;27,4;22,4;18,6;
2018-10-18;20,4;31,3;23,9;18;
2018-10-19;47,8;26,6;21,4;18,7;
2018-10-20;0;25,1;19,4;15,4;
2018-10-21;0;27,3;19,1;12,5;
2018-10-22;0;29,4;21,3;14,6;
2018-10-23;0;31;24,2;18,8;
2018-10-24;2,2;24,7;20;18,4;
2018-10-25;9;21,8;19,7;18,5;
2018-10-26;20;25,4;20,9;18,6;
2018-10-27;2,2;24,7;21,2;19,6;
2018-10-28;3,4;25,8;20,3;16,7;
2018-10-29;0;27,8;19,4;13,2;
2018-10-30;0;30,9;22,9;16,4;
2018-10-31;0;32,2;24,9;20,5;
2018-11-01;0;29,5;23;18,9;
2018-11-02;0;30,8;24,4;20,9;
2018-11-03;0;31,5;24,6;19,7;
2018-11-04;12,8;26,6;21,7;18,1;
2018-11-05;1,6;24,9;20,4;15,9;
2018-11-06;0;28;21,9;16,4;
2018-11-07;0;23,6;20,8;18,2;
2018-11-08;5;19,8;17,7;16;
2018-11-09;8,4;20,9;17,7;15;
2018-11-10;5,8;26,3;19,3;16,8;
2018-11-11;3,8;29;22,5;18,1;
2018-11-12;0;31,1;24,4;19;
2018-11-13;2,6;30,7;24,6;20,1;
2018-11-14;0;30,6;24,2;21,6;
2018-11-15;5,4;31,8;25;19,8;
2018-11-16;0;31,1;24,7;20;
2018-11-17;0;27,7;23,3;18,9;
2018-11-18;0;26,1;22,3;19,8;
2018-11-19;38,4;22,5;19,2;19,5;
2018-11-20;11,2;24,2;18,9;15,2;
2018-11-21;0;24,2;19,6;15,9;
2018-11-22;7;25,2;20,8;17,1;
2018-11-23;0;26,6;21,4;18,9;
2018-11-24;43;23,2;19,7;17,7;
2018-11-25;10,4;26;21,1;18,3;
2018-11-26;,2;26,5;21,5;18,1;
2018-11-27;0;28,9;21,5;15,3;
2018-11-28;3,8;29,2;23;18,5;
2018-11-29;0;30,8;23,9;18,3;
2018-11-30;0;31;24,1;19,3;
2018-12-01;5;24,8;21,3;19,8;
2018-12-02;46,2;27,7;22,4;18,2;
2018-12-03;0;27,4;21,8;17,6;
2018-12-04;0;30;23;17,2;
2018-12-05;0;31,6;24,7;18,1;
2018-12-06;0;32,5;25,5;19,1;
2018-12-07;0;30,9;23,8;18,2;
2018-12-08;0;24,4;19,3;16;
2018-12-09;0;28,6;20,5;14,1;
2018-12-10;0;29,2;23,1;17,1;
2018-12-11;0;30,9;24,8;19,4;
2018-12-12;0;32,9;25,9;19,3;
2018-12-13;0;32,3;25,2;19,4;
2018-12-14;0;32,5;23,9;18,7;
2018-12-15;18,6;32,7;24,4;18,7;
2018-12-16;4,6;33,4;25,7;20,4;
2018-12-17;0;32,4;26,5;20,3;
2018-12-18;0;32,4;26,6;21,3;
2018-12-19;10,4;27,2;23,5;19,7;
2018-12-20;0;32,9;26,2;20,1;
2018-12-21;0;31,9;26,1;21,2;
2018-12-22;0;32,9;26,1;20,7;
2018-12-23;14,8;29,7;22,8;19,3;
2018-12-24;0;27,7;22,9;20,8;
2018-12-25;28,4;25,4;21,3;18,6;
2018-12-26;1,4;24;21,2;19,3;
2018-12-27;5;28,4;22,5;19,1;
2018-12-28;15,6;29,8;22,4;17,8;
2018-12-29;2,8;29,4;23,3;17,9;
2018-12-30;11,4;31,1;23,4;19,3;
2018-12-31;19;32,2;24,8;18,4;
2019-01-01;0;29,4;23,2;20,2;
2019-01-02;33,4;29,6;24,5;19,9;
2019-01-03;0;29,9;24,1;21,7;
2019-01-04;15;27,4;22,2;19,9;
2019-01-05;28,8;22,7;20,7;19,1;
2019-01-06;2,4;26,7;21,5;19,3;
2019-01-07;7,6;30,8;24,4;18,5;
2019-01-08;,2;31,3;25,6;20,1;
2019-01-09;0;31,6;25,9;20,6;
2019-01-10;0;30,8;25,9;21,6;
2019-01-11;0;30,9;25,6;21,1;
2019-01-12;0;30,9;23;20,5;
2019-01-13;15,6;31,5;24,8;19,1;
2019-01-14;0;32,2;25,5;20,1;
2019-01-15;16;30,7;24,6;18,6;
2019-01-16;0;32,2;25,3;21,1;
2019-01-17;2,2;29,2;23,6;19,1;
2019-01-18;0;30,8;25,6;20,7;
2019-01-19;9,2;31;24,8;19,1;
2019-01-20;0;31,9;25,6;20,3;
2019-01-21;,2;31,7;26;21;
2019-01-22;2,2;34,3;26,7;20,9;
2019-01-23;0;32;25,8;21;
2019-01-24;0;30;23,8;19,9;
2019-01-25;,2;30,5;23,3;19,7;
2019-01-26;9,4;28,9;21,3;17,3;
2019-01-27;6,8;27;22,2;18;
2019-01-28;,2;31,9;24,8;18,4;
2019-01-29;0;33;26,6;20,5;
2019-01-30;0;33,4;27;21,3;
2019-01-31;0;33,7;26,5;20,1;
2019-02-01;0;34,4;27,2;20,4;
2019-02-02;0;34,4;27,3;20,7;
2019-02-03;7,8;33,7;26,9;21,2;
2019-02-04;42,4;26,8;21,9;18,3;
2019-02-05;0;26,9;21,5;16,6;
2019-02-06;0;27,4;20,8;18,9;
2019-02-07;3,8;28,9;21,3;16;
2019-02-08;0;31,4;24,2;17,1;
2019-02-09;0;32,3;25,5;19,3;
2019-02-10;0;31,8;25,8;20,3;
2019-02-11;1,6;31,6;25,5;21,2;
2019-02-12;5,4;27,3;23;19,3;
2019-02-13;38,8;24;21,2;19,8;
2019-02-14;0;27,2;21,8;16,9;
2019-02-15;0;25;21,6;19,9;
2019-02-16;21,6;22,4;20,1;19,3;
2019-02-17;8;24,6;21,1;18,9;
2019-02-18;0;27,7;22,5;20,2;
2019-02-19;0;28,8;22,5;19,7;
2019-02-20;1,2;27,2;22,2;18,7;
2019-02-21;1,6;27,1;21,9;19,3;
2019-02-22;5,2;28,8;21,7;18,7;
2019-02-23;3;31,4;24;18,7;
2019-02-24;,2;31,3;23,8;20,2;
2019-02-25;18,6;30,9;24,1;18,9;
2019-02-26;4;27;22,2;20,4;
2019-02-27;16,8;25,9;20,9;18,2;
2019-02-28;44,8;23,7;20,7;19,5;
2019-03-01;56,2;25,2;20,8;19,5;
2019-03-02;19;25,2;20,9;19,5;
2019-03-03;3;27,1;22,2;19,7;
2019-03-04;,8;26,2;21,7;18;
2019-03-05;0;28,3;22,1;19,9;
2019-03-06;6,2;30,7;23,3;18,8;
2019-03-07;0;28,7;22,7;20,3;
2019-03-08;1,6;30,9;24;19,5;
2019-03-09;0;30,8;24,7;20,3;
2019-03-10;15,2;30;23,3;19,8;
2019-03-11;22,2;27,2;22,1;19;
2019-03-12;0;30;23,3;18,1;
2019-03-13;6,2;29,2;23,1;19,6;
2019-03-14;17;28,9;22;19,3;
2019-03-15;3,2;29,1;23;19,4;
2019-03-16;0;29,5;23;20;
2019-03-17;6;29,2;23,1;19,2;
2019-03-18;,2;28,9;23,6;20,5;
2019-03-19;2;29,8;24,2;20,1;
2019-03-20;0;30,1;23,9;20,3;
2019-03-21;30,2;23,4;20,3;18,8;
2019-03-22;0;24,7;19,9;15,6;
2019-03-23;0;27,9;21,7;16,9;
2019-03-24;0;28,7;22,7;17,3;
2019-03-25;0;29,7;23,7;18,7;
2019-03-26;0;30,4;24,4;18,8;
2019-03-27;0;29,6;23,6;18,9;
2019-03-28;0;28,9;22,7;17,6;
2019-03-29;0;27,5;21,7;17,1;
2019-03-30;0;29,2;21,9;15,9;
2019-03-31;0;29,2;22,4;17;
2019-04-01;0;29,6;23,1;18,2;
2019-04-02;0;30,2;23,2;17,1;
2019-04-03;0;30,9;24,4;18,8;
2019-04-04;0;31,1;24;17,7;
2019-04-05;0;28,1;23,6;21,8;
2019-04-06;14;30;24;20,5;
2019-04-07;8,4;27,9;23,2;20,6;
2019-04-08;59,8;24,4;19,7;18,5;
2019-04-09;10,2;24,2;20;17,6;
2019-04-10;0;26,4;20,7;17,5;
2019-04-11;0;29;21,5;15,9;
2019-04-12;0;29,8;22,8;18;
2019-04-13;0;28,6;22,4;19;
2019-04-14;63,4;22;19,7;18,7;
2019-04-15;14;28,6;22,1;18;
2019-04-16;0;28,3;23,1;19,8;
2019-04-17;,2;28,3;22,2;18,3;
2019-04-18;0;27,7;20,6;14,4;
2019-04-19;0;28;20,1;14;
2019-04-20;0;29,1;20,8;13,7;
2019-04-21;0;29,2;21,9;15,9;
2019-04-22;0;29,3;22,8;16,8;
2019-04-23;0;28,6;22,7;18,9;
2019-04-24;0;29,3;23,2;18,7;
2019-04-25;0;29,7;23,8;19;
2019-04-26;0;29,5;23,6;18,8;
2019-04-27;0;29,5;23,8;19,8;
2019-04-28;0;28,9;22,7;18,7;
2019-04-29;25,8;26,6;21,2;18,3;
2019-04-30;,2;27,9;20,6;15,4;
2019-05-01;0;27,6;21,5;17;
2019-05-02;0;27;21,9;19,3;
2019-05-03;0;29;23,5;18,9;
2019-05-04;0;29;23,6;19,7;
2019-05-05;0;28,6;23;18,6;
2019-05-06;0;29,1;23,4;18,7;
2019-05-07;0;28,7;21,6;18,3;
2019-05-08;1;26,6;21,2;16,8;
2019-05-09;0;27,2;20,6;15,8;
2019-05-10;19,8;26,9;21,6;18;
2019-05-11;0;26,9;22,3;19,3;
2019-05-12;0;29,2;23,2;18,3;
2019-05-13;,2;29,5;23,2;18,3;
2019-05-14;0;27;21,7;17,5;
2019-05-15;0;23,2;18,9;15,7;
2019-05-16;0;23,9;18,7;15,4;
2019-05-17;0;22,7;17,8;15,5;
2019-05-18;14,4;23,3;17,9;15,7;
2019-05-19;0;24;18,2;13,6;
2019-05-20;,2;24,4;17,3;11,7;
2019-05-21;,2;25,3;17,8;11,8;
2019-05-22;0;26,8;17,6;10,4;
2019-05-23;0;26,4;18,7;12,6;
2019-05-24;0;21,9;17,8;15,8;
2019-05-25;,2;20,4;13,5;7,8;
2019-05-26;0;23;15,3;10,7;
2019-05-27;0;26,1;16,3;8,6;
2019-05-28;0;27,1;20,3;12;
2019-05-29;,6;27,7;21,3;16;
2019-05-30;0;28,5;22,5;17,2;
2019-05-31;0;27,9;22;17,7;
2019-06-01;0;27,8;21;15,2;
2019-06-02;0;26,7;19,8;15,4;
2019-06-03;5,8;20,9;17,1;16;
2019-06-04;3,2;18,8;16;14,2;
2019-06-05;0;21,2;14,5;10;
2019-06-06;0;22,2;15,3;10,4;
2019-06-07;0;24,3;16,9;12,5;
2019-06-08;0;23,8;15,9;10,4;
2019-06-09;0;22,8;16,1;10,3;
2019-06-10;0;23,5;16,9;11,6;
2019-06-11;0;25,1;18,2;12,8;
2019-06-12;0;25,9;18,7;13,6;
2019-06-13;0;27;20,3;15,4;
2019-06-14;0;27;21,5;17,5;
2019-06-15;0;26;18,8;12,8;
2019-06-16;0;26,7;19,3;12;
2019-06-17;0;24,3;18,2;14,5;
2019-06-18;0;25,7;18,1;12,5;
2019-06-19;0;26,3;18,2;12,4;
2019-06-20;0;25,9;18,3;12;
2019-06-21;0;25;19;13,9;
2019-06-22;0;23,7;17,9;13,1;
2019-06-23;0;24,2;17,8;11,5;
2019-06-24;0;24,9;17,4;10,8;
2019-06-25;0;26,7;20,2;14,5;
2019-06-26;0;27,6;21,7;16,5;
2019-06-27;0;26,8;20,5;15,6;
2019-06-28;0;27,8;21,5;16,7;
2019-06-29;0;27;20,7;16,8;
2019-06-30;0;26,7;20,4;15,1;
2019-07-01;0;27;19;13;
2019-07-02;0;25,9;18,7;12,7;
2019-07-03;0;27,7;20,7;15;
2019-07-04;0;24,8;19,8;16,9;
2019-07-05;31;18,3;15,7;15,4;
2019-07-06;3,2;15,9;10,5;6,1;
2019-07-07;0;17,3;10,5;6;
2019-07-08;0;20,9;12,5;6,9;
2019-07-09;0;22,8;14,9;8;
2019-07-10;0;24,3;15,9;10,2;
2019-07-11;0;24,4;15,5;8,1;
2019-07-12;0;25,8;17,1;10,1;
2019-07-13;0;27,1;18;10,9;
2019-07-14;0;28;19,2;12,1;
2019-07-15;0;28,2;20;13,7;
2019-07-16;2;21,7;17;13,6;
2019-07-17;0;20,2;12,9;7,9;
2019-07-18;0;21,7;14,3;9,2;
2019-07-19;0;23,2;16,1;11,7;
2019-07-20;0;23;17,1;12,9;
2019-07-21;0;23,5;17,4;13;
2019-07-22;0;22;18;14,4;
2019-07-23;0;25,4;19;14,1;
2019-07-24;0;26,7;19;12,3;
2019-07-25;0;27,2;20;14,6;
2019-07-26;0;27,6;19,8;14,4;
2019-07-27;0;26,9;20,2;14,5;
2019-07-28;0;25,3;19;11,5;
2019-07-29;0;25,3;18,6;13,2;
2019-07-30;0;26,6;19,3;13,6;
2019-07-31;0;27,8;19,1;11,7;
2019-08-01;0;28,4;20,1;13,2;
2019-08-02;0;30,4;22,3;15,7;
2019-08-03;3;24,1;13,8;12;
2019-08-04;1,8;12,4;10,8;10,2;
2019-08-05;13,6;16,2;12,8;9,9;
2019-08-06;0;23,1;17;12,3;
2019-08-07;0;26;19,6;14,9;
2019-08-08;0;27,7;20,5;14;
2019-08-09;0;28,6;20,6;14,3;
2019-08-10;0;30,2;22,7;16,9;
2019-08-11;0;29,8;21,4;13,9;
2019-08-12;0;30,1;22,9;17,2;
2019-08-13;0;31,2;22,1;16;
2019-08-14;0;21,5;15,4;13;
2019-08-15;0;24,2;15,9;10,2;
2019-08-16;0;25;17,8;11,9;
2019-08-17;0;26,9;19,8;14,8;
2019-08-18;0;29,7;21,1;14;
2019-08-19;0;25;18,5;14,3;
2019-08-20;5;25;17,9;13,7;
2019-08-21;0;27,4;18,4;12,8;
2019-08-22;0;25,3;17,4;11,9;
2019-08-23;0;24,1;16,2;10,8;
2019-08-24;,4;24;16,8;10,3;
2019-08-25;0;26,9;18;10,9;
2019-08-26;0;27,9;19,4;13,7;
2019-08-27;0;27,4;20,8;15,5;
2019-08-28;0;26,8;20,1;14,3;
2019-08-29;0;28,4;20,7;14,2;
2019-08-30;0;30,8;22,4;16,2;
2019-08-31;0;31,9;23,3;17,5;
2019-09-01;11,6;28,3;19,6;16,8;
2019-09-02;24;27;20,1;15,7;
2019-09-03;7,6;24,9;20,1;17,6;
2019-09-04;7,4;28,2;21,8;17,7;
2019-09-05;0;25,1;17,8;14,3;
2019-09-06;0;28,2;20,2;13,9;
2019-09-07;0;30,6;22,7;17,9;
2019-09-08;0;32,2;24,8;19,6;
2019-09-09;0;31,7;24,8;19,6;
2019-09-10;0;33,5;26,1;21,5;
2019-09-11;0;34,3;26,4;19,9;
2019-09-12;0;35,5;26,7;18,9;
2019-09-13;0;32,5;24,7;19,3;
2019-09-14;0;32,4;23,4;16,2;
2019-09-15;0;32,8;25,8;21,1;
2019-09-16;0;33,3;26,1;21,1;
2019-09-17;0;34;26,7;19,8;
2019-09-18;0;34,6;27,2;20,8;
2019-09-19;0;34,2;26;18,9;
2019-09-20;0;30,7;24,7;19,7;
2019-09-21;,2;31,5;23,4;17,9;
2019-09-22;0;27,2;19,7;15,5;
2019-09-23;0;25,8;17,9;12,9;
2019-09-24;0;29,1;20,4;14,1;
2019-09-25;14,2;23,1;17,6;15,5;
2019-09-26;8;19,4;17;15,7;
2019-09-27;6,8;24,6;18,7;14,2;
