Nome: BAURU
Codigo Estacao: A705
Latitude: -22.35805555
Longitude: -49.02888888
Altitude: 636.17
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2018-01-01;6,4;29,3;22,4;20,2;
2018-01-02;17,4;26,1;21,7;19,4;
2018-01-03;11,6;28,9;23,2;20,1;
2018-01-04;,2;31,6;24,6;19,8;
2018-01-05;0;32,3;24,5;18,4;
2018-01-06;9,8;28,5;23,5;20,6;
2018-01-07;1;27,9;21,6;17,4;
2018-01-08;15,4;23,3;20,3;18,7;
2018-01-09;25,2;23;20,2;18,5;
2018-01-10;1,8;28,1;23,2;19,5;
2018-01-11;0;30,8;22,2;20,2;
2018-01-12;32;28,7;21,3;17,8;
2018-01-13;2,8;28,7;22,5;18,9;
2018-01-14;0;27,6;22,2;19,3;
2018-01-15;3;29,8;23,6;19,8;
2018-01-16;9,6;29;22,9;19,5;
2018-01-17;35,6;30,9;23,7;19,9;
2018-01-18;0;31,8;24,2;21;
2018-01-19;22;32,8;24,4;18,9;
2018-01-20;,4;31,9;24,8;19,7;
2018-01-21;0;32,5;25,4;20,7;
2018-01-22;0;34,5;26,7;20,8;
2018-01-23;0;34,6;26,9;20,9;
2018-01-24;1;33,6;25,4;20,2;
2018-01-25;17,6;31,1;24,2;19,8;
2018-01-26;3,6;31,1;24,7;20,5;
2018-01-27;0;31,9;24,7;19,9;
2018-01-28;0;33,1;24,5;20,4;
2018-01-29;1;29,9;23,5;19,9;
2018-01-30;5,6;26,4;21,5;18,5;
2018-01-31;2,2;29,8;22,9;17,8;
2018-02-01;0;30,4;23,1;16,9;
2018-02-02;0;29,8;23,1;19,1;
2018-02-03;0;31,6;24,2;18,6;
2018-02-04;0;30,6;23,3;18,2;
2018-02-05;0;30,3;23,2;17,8;
2018-02-06;0;31,2;23,1;16,2;
2018-02-07;0;31,8;23,7;17,4;
2018-02-08;0;33,2;25,2;19;
2018-02-09;0;34,1;26,2;20,1;
2018-02-10;14,8;27,3;22,7;19,8;
2018-02-11;,6;31,7;24,1;21,4;
2018-02-12;0;29;23,5;20,4;
2018-02-13;5,2;29,1;23,3;19,8;
2018-02-14;1;25,6;21,3;18,5;
2018-02-15;,6;21,9;20;18,9;
2018-02-16;,8;30,8;23;17,9;
2018-02-17;0;31,4;22,4;17,7;
2018-02-18;2;26,2;21,2;18,8;
2018-02-19;14,4;27,8;22,1;19,1;
2018-02-20;9,8;27,8;22;18,8;
2018-02-21;1;30,1;23,4;18,3;
2018-02-22;0;31,6;24,7;19,2;
2018-02-23;0;31,6;24,3;19,4;
2018-02-24;0;31,5;24;18,1;
2018-02-25;0;30,9;23,7;18;
2018-02-26;0;28;21,8;18,6;
2018-02-27;22,4;28,1;21,9;20;
2018-02-28;7,2;31,7;23,9;20;
2018-03-01;0;30,2;23,6;20,8;
2018-03-02;28;31,5;23,5;20;
2018-03-03;10,8;30,9;23,8;20,1;
2018-03-04;4;32,4;25,5;20,6;
2018-03-05;4;32,5;25,6;20,7;
2018-03-06;1,4;32,4;25,3;20,2;
2018-03-07;0;31,6;24,5;21,6;
2018-03-08;,2;30;24,2;20,4;
2018-03-09;0;31,9;24,6;18,8;
2018-03-10;0;30,7;23,3;20,1;
2018-03-11;16;32,2;24,8;19,5;
2018-03-12;0;33,3;26,5;21,5;
2018-03-13;0;32,4;26,4;22;
2018-03-14;0;34,6;27,7;21,7;
2018-03-15;14,8;31,9;25,2;20,3;
2018-03-16;40,4;32,4;24,5;19,9;
2018-03-17;0;32;24,1;20,6;
2018-03-18;2;32,6;25,4;20,4;
2018-03-19;0;34;26,8;21,9;
2018-03-20;0;33;25,8;21,6;
2018-03-21;48,4;32;23,5;19,8;
2018-03-22;27,2;30;23,2;19,4;
2018-03-23;0;32,3;24,7;19,5;
2018-03-24;0;32;25,4;20,8;
2018-03-25;0;30,6;25;21;
2018-03-26;0;25,6;21,4;20;
2018-03-27;7,6;29,4;22,1;18,3;
2018-03-28;0;31,1;23,4;19,1;
2018-03-29;0;31,5;24;19;
2018-03-30;0;30,9;23,8;20,4;
2018-03-31;0;26,8;22,7;19,6;
2018-04-01;0;29,2;22,5;19,8;
2018-04-02;5,4;27,5;22,2;20,2;
2018-04-03;3,6;26,1;21,8;19,9;
2018-04-04;4;28,8;21,6;18,5;
2018-04-05;,2;29,1;21,7;17,6;
2018-04-06;0;29,9;22,4;17,4;
2018-04-07;0;30,6;22,3;16,9;
2018-04-08;0;30,8;23,1;17,9;
2018-04-09;0;30,7;23,7;19;
2018-04-10;0;30,5;23,8;18,8;
2018-04-11;0;30,1;23,3;18,7;
2018-04-12;0;27,8;22,1;17,4;
2018-04-13;0;30,5;23,1;17,5;
2018-04-14;0;28,8;23,1;19;
2018-04-15;0;26,9;21,7;18,9;
2018-04-16;0;26,1;20,7;17,2;
2018-04-17;0;26,8;20,9;16,5;
2018-04-18;0;27,3;20,5;15,1;
2018-04-19;0;29,1;20,9;15,3;
2018-04-20;0;28,9;21,1;15,9;
2018-04-21;0;28,7;20,6;13,5;
2018-04-22;0;29,7;20,5;14,8;
2018-04-23;0;29,4;21,7;16,4;
2018-04-24;0;29,9;22,1;16,7;
2018-04-25;0;30,2;22,4;16,5;
2018-04-26;0;29,9;22,8;17,5;
2018-04-27;0;30,5;23,1;18,7;
2018-04-28;0;30,8;23,6;18,8;
2018-04-29;0;30;23,1;18,2;
2018-04-30;0;31;24,1;19,5;
2018-05-01;0;31,4;23,8;18;
2018-05-02;0;30;23,1;19,1;
2018-05-03;0;30;22,9;18,1;
2018-05-04;0;31,5;23,3;18,2;
2018-05-05;0;32;23,8;17,2;
2018-05-06;0;29,5;23,4;19,1;
2018-05-07;0;28;22,1;18,1;
2018-05-08;0;27,6;21,6;17;
2018-05-09;0;28,1;21;16,5;
2018-05-10;0;28,6;20,8;15,7;
2018-05-11;0;29;22,3;17,6;
2018-05-12;0;27,3;21,7;18;
2018-05-13;0;28,2;20,1;15,1;
2018-05-14;0;28,6;20,1;14,9;
2018-05-15;0;28,8;22,1;17,6;
2018-05-16;,6;28,7;21,1;17,6;
2018-05-17;,2;28,4;21,1;16,5;
2018-05-18;,2;30,1;22,4;17,7;
2018-05-19;6,6;23,3;19;15,4;
2018-05-20;1,6;19,1;12,9;8;
2018-05-21;0;21,9;12,8;6,8;
2018-05-22;0;23,9;15,5;9,7;
2018-05-23;0;25;16,8;11,4;
2018-05-24;0;26,2;18,1;13,2;
2018-05-25;0;25,9;19;14,7;
2018-05-26;0;27,1;19,5;14,3;
2018-05-27;0;26,8;19,3;14,3;
2018-05-28;0;25,5;18,5;12,2;
2018-05-29;0;25,8;18,5;13,1;
2018-05-30;0;25,9;18,8;13,7;
2018-05-31;0;26,6;18,5;13,1;
2018-06-01;0;27,3;19,7;14,5;
2018-06-02;0;28,2;21,4;17,4;
2018-06-03;0;24,9;20;17,6;
2018-06-04;1,8;20,7;16,4;13,5;
2018-06-05;0;24,5;17,9;14,2;
2018-06-06;,2;24,3;19;15,6;
2018-06-07;,2;25,2;19,5;17,1;
2018-06-08;,2;21,2;16,3;13,7;
2018-06-09;0;24,9;16,9;11,8;
2018-06-10;0;29,1;21,1;14,5;
2018-06-11;0;30,2;23,8;18,7;
2018-06-12;0;30;23;17,8;
2018-06-13;10;24,8;20,8;18,2;
2018-06-14;0;24,3;19,5;16,9;
2018-06-15;0;24,2;17,6;13,5;
2018-06-16;0;22,9;16,4;12,3;
2018-06-17;0;24,2;17;12,4;
2018-06-18;0;25,2;17,6;12,6;
2018-06-19;0;25,6;18,4;13,5;
2018-06-20;0;26,1;19,3;14,2;
2018-06-21;0;27,5;20,2;15,1;
2018-06-22;0;27,6;20,7;14,6;
2018-06-23;0;28,8;21,4;15,8;
2018-06-24;0;28;22,7;18,3;
2018-06-25;0;29,3;21,8;15,5;
2018-06-26;0;29,7;22;17,2;
2018-06-27;0;29,5;21,8;16,9;
2018-06-28;0;28,4;20,8;16,2;
2018-06-29;0;28;21;16,8;
2018-06-30;0;28,3;20,9;15,5;
2018-07-01;0;28,5;21;15,5;
2018-07-02;0;29,6;22;16,9;
2018-07-03;0;29,8;22,3;16,2;
2018-07-04;0;28,2;19,6;14;
2018-07-05;0;29,7;21,5;16,1;
2018-07-06;0;28,5;21,5;15,6;
2018-07-07;0;27,8;20,8;14;
2018-07-08;0;29,4;21,2;14,7;
2018-07-09;0;27,6;20,9;15,8;
2018-07-10;,2;21;15,4;10,7;
2018-07-11;0;19,7;12,2;6,1;
2018-07-12;null;22,2;null;6,2;
2018-07-13;null;null;null;null;
2018-07-14;null;null;null;null;
2018-07-15;null;null;null;null;
2018-07-16;null;null;null;null;
2018-07-17;null;null;null;null;
2018-07-18;null;null;null;null;
2018-07-19;null;null;null;null;
2018-07-20;null;null;null;null;
2018-07-21;null;null;null;null;
2018-07-22;null;null;null;null;
2018-07-23;null;null;null;null;
2018-07-24;null;null;null;null;
2018-07-25;null;null;null;null;
2018-07-26;null;null;null;null;
2018-07-27;null;null;null;null;
2018-07-28;null;null;null;null;
2018-07-29;null;null;null;null;
2018-07-30;null;null;null;null;
2018-07-31;null;null;null;null;
2018-08-01;null;null;null;null;
2018-08-02;null;null;null;null;
2018-08-03;null;null;null;null;
2018-08-04;null;null;null;null;
2018-08-05;null;null;null;null;
2018-08-06;null;null;null;null;
2018-08-07;null;null;null;null;
2018-08-08;null;null;null;null;
2018-08-09;null;null;null;null;
2018-08-10;null;null;null;null;
2018-08-11;null;null;null;null;
2018-08-12;null;null;null;null;
2018-08-13;null;null;null;null;
2018-08-14;null;null;null;null;
2018-08-15;null;null;null;null;
2018-08-16;null;null;null;null;
2018-08-17;null;null;null;null;
2018-08-18;null;null;null;null;
2018-08-19;null;null;null;null;
2018-08-20;null;null;null;null;
2018-08-21;0;31,2;22,7;15,9;
2018-08-22;0;24,3;18,8;15,3;
2018-08-23;0;29,7;21;14,9;
2018-08-24;0;24,5;19,6;18,1;
2018-08-25;17,2;23,8;18,9;16,7;
2018-08-26;null;24;null;11,7;
2018-08-27;0;25,2;16;9,1;
2018-08-28;0;27,7;18,7;12,3;
2018-08-29;0;29,2;21,1;14,9;
2018-08-30;0;30,8;22,6;16,2;
2018-08-31;0;32,5;24,3;17,4;
2018-09-01;0;33,4;25,3;19,2;
2018-09-02;0;33,6;24,1;17,8;
2018-09-03;1,4;22,8;15,8;14,6;
2018-09-04;1,2;23;15,2;10,6;
2018-09-05;0;21,7;15,2;10,5;
2018-09-06;0;26,7;17,4;10,7;
2018-09-07;0;31,4;20,3;12,3;
2018-09-08;0;32,2;22,2;14,3;
2018-09-09;null;32;null;13,9;
2018-09-10;null;null;null;null;
2018-09-11;null;null;null;null;
2018-09-12;null;null;null;null;
2018-09-13;null;null;null;null;
2018-09-14;null;null;null;null;
2018-09-15;null;24,8;19;15,9;
2018-09-16;0;26,5;19,6;14,8;
2018-09-17;15;20,9;17,2;13,8;
2018-09-18;,2;25,2;20,7;14;
2018-09-19;0;30,9;23,2;18,3;
2018-09-20;17,8;23,2;18,6;16,1;
2018-09-21;10,2;29,4;21,1;14,9;
2018-09-22;0;32;23,3;17,2;
2018-09-23;0;33,8;24,8;17,6;
2018-09-24;0;35,7;26,2;18,1;
2018-09-25;0;33,6;24,5;16;
2018-09-26;7;32,3;23,7;18,3;
2018-09-27;1,8;25;21,8;19,3;
2018-09-28;,2;28,9;22,5;18,6;
2018-09-29;0;30,8;23,7;19,5;
2018-09-30;0;24,5;21,2;20,3;
2018-10-01;17,6;29,7;22,8;18,6;
2018-10-02;0;32,4;25,3;18,8;
2018-10-03;0;34;26;21,5;
2018-10-04;0;31,8;24,3;19,2;
2018-10-05;0;29,7;22,4;17,2;
2018-10-06;0;27;19,9;15,2;
2018-10-07;0;24,5;20,2;17;
2018-10-08;26,2;22,7;20,8;19,6;
2018-10-09;42,8;28,8;21,9;17,7;
2018-10-10;4,2;30,3;23,7;19,4;
2018-10-11;0;26,2;22,5;20,3;
2018-10-12;0;32,1;23,8;18,5;
2018-10-13;0;29,3;24,8;21,3;
2018-10-14;13,6;30,5;23,3;19,7;
2018-10-15;25;29,9;22,1;18,2;
2018-10-16;,2;30;23;17,9;
2018-10-17;1,4;30,6;24,9;20,1;
2018-10-18;17,6;32;24;18,5;
2018-10-19;0;29,2;22,3;18,3;
2018-10-20;0;26,2;20,1;15,2;
2018-10-21;0;28,1;20;14;
2018-10-22;0;31,1;21,8;14,6;
2018-10-23;0;32;24,5;17,3;
2018-10-24;1,2;25,8;20,6;18,1;
2018-10-25;1;21,8;19,8;18,3;
2018-10-26;26,4;25,8;21,2;19,3;
2018-10-27;4,4;27,8;22,6;20,8;
2018-10-28;,8;27,5;21,4;17,1;
2018-10-29;0;27,2;19,9;14;
2018-10-30;0;32,3;23;15,2;
2018-10-31;0;33,5;24,5;18,6;
2018-11-01;0;30,3;23,1;18,1;
2018-11-02;0;32,4;24,2;18,7;
2018-11-03;0;33,6;24,8;19,2;
2018-11-04;3,2;28,9;22,8;18;
2018-11-05;0;28,1;21,3;16,6;
2018-11-06;0;30,2;22,5;17,4;
2018-11-07;2;26,2;21,2;18,1;
2018-11-08;2,8;22,7;18,9;17,1;
2018-11-09;3,6;22,7;19,5;16,6;
2018-11-10;2;26,9;20,8;18,3;
2018-11-11;,2;31;24;18,8;
2018-11-12;0;33,7;25,8;19,5;
2018-11-13;0;34,3;26,6;20,5;
2018-11-14;0;34,2;27,5;21,9;
2018-11-15;0;33,1;26,5;20,9;
2018-11-16;0;34,5;26;19,9;
2018-11-17;0;30,3;22,9;18,1;
2018-11-18;8,6;28,1;23;21,3;
2018-11-19;42,8;21,7;19,4;18;
2018-11-20;1,4;25,4;19,6;16,2;
2018-11-21;0;28,5;21,5;15,9;
2018-11-22;0;28,8;22,6;18,1;
2018-11-23;0;26;22,2;19,7;
2018-11-24;38,6;27;21,3;18,9;
2018-11-25;15,6;29,8;23,2;19,9;
2018-11-26;0;28,9;22,7;18,5;
2018-11-27;0;30,8;22,9;17;
2018-11-28;0;31,7;24;17,9;
2018-11-29;0;33,6;25,1;18,7;
2018-11-30;0;32;24,9;21,1;
2018-12-01;6,4;28,3;22,8;20,6;
2018-12-02;13;29,2;23,3;19,5;
2018-12-03;0;28,8;22,8;18;
2018-12-04;0;31,8;23,5;16,5;
2018-12-05;0;33,5;26,1;20;
2018-12-06;0;34,1;25,8;19,3;
2018-12-07;0;32,2;24,2;17,8;
2018-12-08;0;26,4;20,7;16,5;
2018-12-09;0;30,5;21,3;13,5;
2018-12-10;0;31,5;23,7;17,4;
2018-12-11;0;32,5;25,7;19,5;
2018-12-12;0;35,3;27,3;19,1;
2018-12-13;0;34,3;27,5;22,2;
2018-12-14;7,2;33,5;25,2;19,1;
2018-12-15;1,2;33,4;24,5;20,9;
2018-12-16;27;34,6;25,8;19,3;
2018-12-17;0;35,7;27,8;21,9;
2018-12-18;0;33;26,4;21,6;
2018-12-19;6,4;29,5;25,3;22,3;
2018-12-20;0;34,7;27,6;21,4;
2018-12-21;0;34,7;27,2;21,8;
2018-12-22;0;34,5;25,5;20,8;
2018-12-23;0;31,9;24,4;21,2;
2018-12-24;,2;28,8;22,9;21;
2018-12-25;4,4;25,7;22,1;19,6;
2018-12-26;,2;30,9;23,9;19,8;
2018-12-27;,8;32,5;25,3;19,2;
2018-12-28;0;32,5;24,8;20,3;
2018-12-29;59,2;32,2;24,5;19,3;
2018-12-30;33;33,3;25,3;20,3;
2018-12-31;5,8;34,2;26,2;20,6;
2019-01-01;0;32,5;25,2;20,3;
2019-01-02;7,8;32,1;26;21,8;
2019-01-03;0;32,6;25,4;22,1;
2019-01-04;4,8;30,7;24,3;20,8;
2019-01-05;12,2;25,4;22,1;20,2;
2019-01-06;4;28,4;22,8;20;
2019-01-07;,6;32,8;25,9;20,1;
2019-01-08;,6;32,6;26,5;20,7;
2019-01-09;0;33,9;26,1;21,5;
2019-01-10;0;33;26,5;22,2;
2019-01-11;0;34;26,2;21,4;
2019-01-12;1,2;33,4;24,2;19,6;
2019-01-13;28,2;32,2;23,6;19;
2019-01-14;0;34,7;25,8;21,1;
2019-01-15;13,8;32,4;25,5;19,9;
2019-01-16;0;33,4;25,2;22,9;
2019-01-17;27,2;32,2;25,2;20;
2019-01-18;10;31,3;24,9;20,5;
2019-01-19;0;32,9;24,7;20,8;
2019-01-20;19,2;32,8;25,4;20,7;
2019-01-21;,2;34,3;27,2;21,2;
2019-01-22;0;36;28,6;21,8;
2019-01-23;0;35,1;27,5;22,6;
2019-01-24;0;34,1;25,6;21;
2019-01-25;1,8;32,7;24,2;20,3;
2019-01-26;10;30,8;23,1;17,9;
2019-01-27;0;30,2;24,2;19,6;
2019-01-28;0;33,7;26,1;19,8;
2019-01-29;0;35,9;27,6;21,2;
2019-01-30;0;35,9;27,1;22,8;
2019-01-31;0;37,1;27;20,3;
2019-02-01;0;37;28,6;21,7;
2019-02-02;0;36,7;29;22;
2019-02-03;0;36,4;27,2;22,8;
2019-02-04;15;28,8;22,9;18,5;
2019-02-05;0;28,8;22,4;18,3;
2019-02-06;0;28,3;21,7;19,2;
2019-02-07;,2;31;22,6;17,3;
2019-02-08;0;34,1;25,4;18,6;
2019-02-09;0;35,2;27,1;20,1;
2019-02-10;0;36,2;27;20,7;
2019-02-11;7,4;33,4;26,2;21,4;
2019-02-12;6;29,7;24,5;20,5;
2019-02-13;18,2;26,5;22,6;20,4;
2019-02-14;0;27,2;22,6;18,9;
2019-02-15;,8;27,6;22,5;19,7;
2019-02-16;31,2;28,4;22,3;19,4;
2019-02-17;11;28,1;22,6;19,2;
2019-02-18;5,2;29,4;23,7;20,5;
2019-02-19;1,2;30,6;22,5;19,3;
2019-02-20;1;26,3;21,5;18,5;
2019-02-21;,8;29,6;22,7;19,6;
2019-02-22;,4;29,5;24;20,1;
2019-02-23;,4;33,4;24,9;20,6;
2019-02-24;,4;34,3;25;20,7;
2019-02-25;,2;32;24,1;19,6;
2019-02-26;,2;27,6;22,3;20,1;
2019-02-27;,4;27,4;21,9;19,4;
2019-02-28;,4;24,2;21,4;20,1;
2019-03-01;,6;22,9;21;20,2;
2019-03-02;,2;29,1;22,6;19,9;
2019-03-03;,4;29,8;22,8;20,5;
2019-03-04;,2;27;21,9;17,8;
2019-03-05;,4;30,2;24;20;
2019-03-06;,2;32,5;25,7;20;
2019-03-07;,2;31,7;25,5;21,1;
2019-03-08;,2;31,7;24,3;19,6;
2019-03-09;0;31,9;24,1;20,5;
2019-03-10;,2;32;23,8;19,6;
2019-03-11;,2;27,7;23,3;19,6;
2019-03-12;0;31,4;24,9;19,9;
2019-03-13;0;30,2;23,9;19,7;
2019-03-14;,2;30,8;23,3;20;
2019-03-15;,2;30,4;23,2;20,5;
2019-03-16;,2;29,1;23,6;20,6;
2019-03-17;,8;31,1;24,5;20,1;
2019-03-18;0;31,5;25,3;21,4;
2019-03-19;0;31,8;25,2;20,6;
2019-03-20;2,2;30,5;23,9;20,4;
2019-03-21;26,2;24,4;21,4;19,8;
2019-03-22;0;27,8;21,5;16,4;
2019-03-23;0;30;22,3;16,4;
2019-03-24;0;31,3;23,5;18,2;
2019-03-25;0;31,4;23,7;18,3;
2019-03-26;0;32,3;24,5;18,5;
2019-03-27;0;30,7;24;19,8;
2019-03-28;0;30,1;23,2;17,8;
2019-03-29;0;29,4;22,9;17,9;
2019-03-30;0;30,1;22,5;17,2;
2019-03-31;0;30,4;22,6;17,1;
2019-04-01;0;30,5;23,1;17,9;
2019-04-02;0;30,6;23;17,4;
2019-04-03;0;30,9;23,8;19,1;
2019-04-04;0;31,2;24,6;20,1;
2019-04-05;0;30,1;24,7;21,8;
2019-04-06;2,6;31,9;25,1;21,2;
2019-04-07;23,8;27;22,8;19,5;
2019-04-08;7;26,3;22,3;20,3;
2019-04-09;,2;26,8;21,1;17,6;
2019-04-10;0;27,2;21,2;17,3;
2019-04-11;0;29,7;21,3;16;
2019-04-12;0;31,9;23,1;18,3;
2019-04-13;0;26,7;22,1;19,1;
2019-04-14;9,6;25,4;21,4;19,7;
2019-04-15;,2;29,2;22,3;17,8;
2019-04-16;0;30,1;23,6;19,8;
2019-04-17;0;29,7;22,9;18,3;
2019-04-18;0;29;21,7;16,8;
2019-04-19;0;28,7;21;15,2;
2019-04-20;0;30,5;22,5;15,8;
2019-04-21;0;30,6;23;17,1;
2019-04-22;0;30,2;23,6;18,6;
2019-04-23;0;29,3;23,2;20,8;
2019-04-24;,4;30,3;23,3;18,5;
2019-04-25;11;30,3;24,5;20,6;
2019-04-26;0;30,3;24,3;20,6;
2019-04-27;0;31,1;24,8;20,4;
2019-04-28;0;30,2;23,5;19,8;
2019-04-29;18,2;26,6;21,3;19,2;
2019-04-30;0;27,2;20,6;16,8;
2019-05-01;0;28,2;21,8;17,9;
2019-05-02;0;28,1;22,5;19,3;
2019-05-03;0;30,5;24,3;20,1;
2019-05-04;0;30,8;24,5;20,6;
2019-05-05;0;30,2;24,3;20,3;
2019-05-06;0;30,7;24,4;20,6;
2019-05-07;0;29,6;23;19,8;
2019-05-08;1,2;27,2;21,6;17,6;
2019-05-09;0;28,3;20,9;16;
2019-05-10;0;29,5;22,4;17,4;
2019-05-11;0;26,6;23;20,6;
2019-05-12;,4;30,3;24,1;19,7;
2019-05-13;0;30,2;23,6;19,3;
2019-05-14;0;28,1;22,3;20;
2019-05-15;0;25,8;19,2;15;
2019-05-16;0;23,6;19,1;17,1;
2019-05-17;0;24,5;19,1;16,3;
2019-05-18;2,2;24,1;18,7;16,7;
2019-05-19;4;24,1;17,9;14,2;
2019-05-20;,2;25,3;18,4;14,7;
2019-05-21;0;26,7;20;16;
2019-05-22;0;27,8;19,9;13,7;
2019-05-23;0;28,1;21,1;16,3;
2019-05-24;1,2;22,2;18,3;17,7;
2019-05-25;,6;20,9;14,1;8,4;
2019-05-26;0;23,7;15,9;11,6;
2019-05-27;0;26,7;18,3;12,3;
2019-05-28;0;29,2;21,6;15,7;
2019-05-29;3;28,2;21,5;17,2;
2019-05-30;0;29,7;22,9;18,3;
2019-05-31;0;29,5;23,2;17,6;
2019-06-01;0;29,5;23;18,4;
2019-06-02;0;26,4;21,2;18,2;
2019-06-03;12,2;21,8;18;16,6;
2019-06-04;,2;21,5;16,5;14,6;
2019-06-05;0;21,4;14,4;8,7;
2019-06-06;0;23,3;16,6;12,1;
2019-06-07;0;25,4;17,5;12,5;
2019-06-08;0;25,5;18,5;14,1;
2019-06-09;0;24;17,4;11,1;
2019-06-10;0;24,7;17,4;12,7;
2019-06-11;0;26,5;18,9;13,8;
2019-06-12;0;27,3;20;14,8;
2019-06-13;0;27,9;21,2;16,4;
2019-06-14;0;28,9;22,7;18,3;
2019-06-15;0;27,8;21,1;16,2;
2019-06-16;0;28,5;21,2;16,8;
2019-06-17;0;27,1;20,3;15,5;
2019-06-18;0;26,6;19,3;14,8;
2019-06-19;0;27,7;20,7;16,1;
2019-06-20;0;27,4;20,9;15,8;
2019-06-21;0;25,7;19,8;15,3;
2019-06-22;0;25,3;19;14,4;
2019-06-23;0;26,6;19,9;15,4;
2019-06-24;0;27,1;19,6;14,1;
2019-06-25;0;28,6;20,7;14,8;
2019-06-26;0;28,6;21,9;16,2;
2019-06-27;0;26,4;20,1;16,3;
2019-06-28;0;29,6;21,9;16,7;
2019-06-29;0;28,7;22;16,4;
2019-06-30;0;28,7;22;16,6;
2019-07-01;0;29;21,7;16,1;
2019-07-02;0;28,1;21,5;16,1;
2019-07-03;0;29,3;22,3;17,5;
2019-07-04;9,2;23,1;19,4;16,7;
2019-07-05;15;18,9;16,1;16,1;
2019-07-06;2;16,2;9,2;2,7;
2019-07-07;0;18,3;10,2;3,7;
2019-07-08;0;21;12,9;7,5;
2019-07-09;0;24,1;15,2;9,3;
2019-07-10;0;25,4;16,7;10,8;
2019-07-11;0;25,2;17,9;13;
2019-07-12;0;26,4;18,1;11,7;
2019-07-13;0;27,9;19,8;14,2;
2019-07-14;0;29,9;21,6;15,7;
2019-07-15;0;29,4;21,4;15,5;
2019-07-16;1,4;23,7;17,7;13,3;
2019-07-17;0;19,3;13,1;7,7;
2019-07-18;0;22,9;15,2;10,1;
2019-07-19;0;24,4;16,6;11,8;
2019-07-20;0;24,4;18,2;12,9;
2019-07-21;0;25,9;18,5;13,1;
2019-07-22;0;25,3;19,3;14,7;
2019-07-23;0;27,8;20,6;15,7;
2019-07-24;0;28,2;21,2;14,4;
2019-07-25;0;28,7;21,2;16,5;
2019-07-26;0;28,3;20,4;15,3;
2019-07-27;0;28,6;21,7;15,7;
2019-07-28;0;26,6;20,3;15,4;
2019-07-29;0;26,1;19,3;15,6;
2019-07-30;0;28,4;19,9;14,4;
2019-07-31;,6;27,5;19,1;13,2;
2019-08-01;0;30;20,8;13,7;
2019-08-02;0;31,7;23,5;17,8;
2019-08-03;1,8;24,7;14,9;11,2;
2019-08-04;0;14,7;12,3;10,6;
2019-08-05;1,2;21,1;14,7;10,6;
2019-08-06;0;23,6;17,4;12,5;
2019-08-07;,6;28,7;20,8;15,2;
2019-08-08;0;29,5;22,2;16,6;
2019-08-09;0;30,9;23;16,7;
2019-08-10;0;32,6;23,8;15,7;
2019-08-11;0;31,4;23,3;17,7;
2019-08-12;0;33,1;23,9;16,6;
2019-08-13;0;33,1;24,7;18,1;
2019-08-14;0;22,3;16;13,1;
2019-08-15;0;25,4;16,7;11,2;
2019-08-16;0;27,6;18,5;10,9;
2019-08-17;0;29,6;20,9;14,8;
2019-08-18;0;31,9;23,3;17,4;
2019-08-19;0;23,7;19,2;17;
2019-08-20;0;26,4;18,9;14,1;
2019-08-21;0;28,4;18,7;12;
2019-08-22;0;26,1;17,8;11,8;
2019-08-23;2,4;26,9;17;11;
2019-08-24;0;25,7;17,6;11,7;
2019-08-25;0;27,2;18,7;12,8;
2019-08-26;0;30,7;20,1;13;
2019-08-27;0;29,7;21,1;14,2;
2019-08-28;0;29,6;21,7;14,5;
2019-08-29;0;30,6;21,6;14,1;
2019-08-30;0;32,5;23,6;16;
2019-08-31;0;35,5;25,2;20,2;
2019-09-01;10,8;26,4;18,9;16,4;
2019-09-02;12,4;27,5;20,4;16,2;
2019-09-03;0;29;21,2;15,6;
2019-09-04;1;30,6;22,5;17,4;
2019-09-05;0;24,2;18,1;15,5;
2019-09-06;,4;28,1;19;13,3;
2019-09-07;0;33,1;23,1;15,5;
2019-09-08;0;34,9;26,8;20,8;
2019-09-09;0;34,5;27,2;21,2;
2019-09-10;0;36,4;27,8;21;
2019-09-11;0;37,4;28,9;21,4;
2019-09-12;0;37,7;29,4;20,8;
2019-09-13;0;32,7;25,2;19,2;
2019-09-14;0;32,7;23,3;15,9;
2019-09-15;0;35,3;25,5;18;
2019-09-16;0;35,6;27,8;21,7;
2019-09-17;0;36,9;28,9;22,1;
2019-09-18;0;38,1;29,1;20,2;
2019-09-19;0;35,3;26,3;17,9;
2019-09-20;3;28,5;22,3;20;
2019-09-21;2,4;29,6;22,4;17;
2019-09-22;0;28,9;20,7;15,9;
2019-09-23;0;26,1;18,6;13,8;
2019-09-24;0;29,9;20,7;14,2;
2019-09-25;,2;23,3;17,8;16,2;
2019-09-26;10,2;23,7;18,5;15,8;
2019-09-27;,4;27,9;20;13,9;
2019-09-28;0;29,1;20;13,1;
2019-09-29;0;31,1;20,9;12,1;
2019-09-30;0;33;23,6;15,4;
2019-10-01;0;35,8;25,4;16,5;
2019-10-02;0;37,2;28,2;20,2;
2019-10-03;0;35,8;28;21,6;
