Nome: LINS
Codigo Estacao: A727
Latitude: -21.66611111
Longitude: -49.73472221
Altitude: 460.65
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2021-05-28;0;32,8;24,4;18,1;
2021-05-29;0;32,8;25,2;19,1;
2021-05-30;0;31,3;23;17,9;
2021-05-31;0;28,5;20,6;16,2;
2021-06-01;0;29,1;21,3;15,8;
2021-06-02;0;31,1;22,8;16,6;
2021-06-03;0;31,5;22,9;15,4;
2021-06-04;0;31,5;24;17,7;
2021-06-05;0;31;23,5;17,2;
2021-06-06;0;30,4;23,4;16,9;
2021-06-07;0;27,3;21,2;18;
2021-06-08;0;20,3;18,2;16,5;
2021-06-09;,6;28,7;21,5;16,7;
2021-06-10;0;23,2;19,4;18,3;
2021-06-11;,2;22,2;19;16,7;
2021-06-12;,2;24,1;18,1;14,3;
2021-06-13;0;24,7;18;12,6;
2021-06-14;0;27;18,4;11,7;
2021-06-15;,2;26,9;19,9;14,6;
2021-06-16;0;24,8;17,9;13,2;
2021-06-17;0;25,1;18,5;13,6;
2021-06-18;0;23,7;18,1;14,6;
2021-06-19;,2;30,1;21,4;15,2;
2021-06-20;,2;24,5;19,1;15,7;
2021-06-21;,2;26,5;19,4;14,1;
2021-06-22;0;27,2;21,4;17,3;
2021-06-23;,2;26,4;20,1;15,3;
2021-06-24;0;30,6;20,5;13,5;
2021-06-25;0;31,3;23,2;16,4;
2021-06-26;0;30,7;23,6;17,8;
2021-06-27;0;29,9;22,3;16,5;
2021-06-28;0;23,8;17,7;13,5;
2021-06-29;0;15,9;11,7;8,8;
2021-06-30;0;19;10,1;3,6;
2021-07-01;0;24;13,7;5,8;
2021-07-02;0;28,1;18,1;11,2;
2021-07-03;0;27,9;19;11,2;
2021-07-04;0;26,3;18,9;13,4;
2021-07-05;0;26,3;18,9;12,7;
2021-07-06;0;25,8;18,5;12,5;
2021-07-07;0;25,9;18,4;12,6;
2021-07-08;0;26,5;18,4;12,6;
2021-07-09;0;28,1;18,6;12,6;
2021-07-10;0;28,7;20,3;13,1;
2021-07-11;0;28,7;20,2;12,5;
2021-07-12;0;29;21;14,5;
2021-07-13;0;29,7;20,4;12,2;
2021-07-14;0;29,8;20,9;13;
2021-07-15;0;31,4;21,9;13,8;
2021-07-16;0;31,6;22,4;14,4;
2021-07-17;0;30;22,3;16,5;
2021-07-18;,2;26,1;20,2;17,2;
2021-07-19;0;21,1;12,6;5,9;
2021-07-20;0;24,4;13,8;4,5;
2021-07-21;0;27,9;17,2;9,6;
2021-07-22;0;30,4;21,2;13,3;
2021-07-23;0;29,3;20,8;13,3;
2021-07-24;0;28,9;20,8;12,4;
2021-07-25;0;29,8;20,7;12,3;
2021-07-26;0;31,1;21,3;13,7;
2021-07-27;0;33,1;23,2;14,9;
2021-07-28;,4;23,9;13,5;13;
2021-07-29;,8;16,3;9,3;2,8;
2021-07-30;0;20,3;11,2;4,6;
2021-07-31;0;25,3;15,3;7,7;
2021-08-01;0;26,5;18;11,1;
2021-08-02;0;27;19,2;13,4;
2021-08-03;0;25,6;18,7;12,6;
2021-08-04;0;25,5;17,7;10,8;
2021-08-05;0;26,8;19,3;13,1;
2021-08-06;0;27,6;20,6;14,3;
2021-08-07;0;29,7;22,5;17,1;
2021-08-08;0;30,1;22,8;16,7;
2021-08-09;0;31,2;22,2;13,3;
2021-08-10;0;32,6;23;13;
2021-08-11;0;33;23,1;13,9;
2021-08-12;0;29,6;21;13,9;
2021-08-13;0;30,3;21,2;13,9;
2021-08-14;0;31,3;21,3;14,4;
2021-08-15;0;33,7;23,7;15,4;
2021-08-16;0;35,5;26,2;19,6;
2021-08-17;0;35,7;25;16,9;
2021-08-18;0;35,7;27,1;20,6;
2021-08-19;0;34,1;25,9;19,9;
2021-08-20;0;33,9;24,7;16,9;
2021-08-21;0;33,3;24,3;15,6;
2021-08-22;0;32,6;24,9;17,4;
2021-08-23;0;35,4;25,5;17,6;
2021-08-24;0;37,1;27;19;
2021-08-25;0;36,9;27,6;19,8;
2021-08-26;0;32,4;25,8;20,2;
2021-08-27;0;27,9;22,6;19,8;
2021-08-28;,4;23,2;18,9;16;
2021-08-29;,6;26,4;20,5;16,3;
2021-08-30;,2;29,5;22,1;16,1;
2021-08-31;0;30,5;22,8;16,4;
2021-09-01;0;30,9;23,1;16,1;
2021-09-02;0;32,7;24;16,6;
2021-09-03;0;34,7;25,6;17,3;
2021-09-04;0;36,5;26,4;18;
2021-09-05;0;37,5;27,1;18,2;
2021-09-06;0;37,3;28;19,3;
2021-09-07;0;38;27;17,7;
2021-09-08;0;39,4;29,5;22,1;
2021-09-09;,6;31,2;24,3;20,8;
2021-09-10;,2;30;23;19,6;
2021-09-11;0;30,3;23,5;18,2;
2021-09-12;0;36,9;27;18,7;
2021-09-13;0;39,2;30,3;23,1;
2021-09-14;0;34,7;26,3;21,2;
2021-09-15;0;34,7;26;20,9;
2021-09-16;0;28,7;23,8;19,9;
2021-09-17;0;35,6;25,8;19;
2021-09-18;0;37,3;28;19,6;
2021-09-19;0;39;30,3;23,5;
2021-09-20;0;40,3;31,8;25,2;
2021-09-21;0;41,2;31,6;24,2;
2021-09-22;0;31,5;22,3;17,4;
2021-09-23;0;31;22,1;14,8;
2021-09-24;0;34,7;24,3;15;
2021-09-25;0;34,8;26,4;18,8;
2021-09-26;0;36;24,7;19,9;
2021-09-27;1,2;33;24,9;19,4;
2021-09-28;,4;36,8;28,6;21,5;
2021-09-29;0;37,7;28,4;22,1;
2021-09-30;,4;35,6;27,1;19,5;
2021-10-01;0;37,5;24;19,3;
2021-10-02;,6;25,8;21,8;19;
2021-10-03;,4;36,7;23,5;18,3;
2021-10-04;,6;32,5;23,3;18,6;
2021-10-05;,6;33,4;25,8;19,8;
2021-10-06;,2;35,9;26,7;18,4;
2021-10-07;0;29,7;24,9;21,1;
2021-10-08;0;33,5;24,3;16,8;
2021-10-09;0;35;25,2;18,4;
2021-10-10;,8;22,1;19,7;17,9;
2021-10-11;,8;29,3;22,8;18,4;
2021-10-12;2,2;32,9;25,1;18,5;
2021-10-13;,4;34,8;26,5;18,5;
2021-10-14;0;28;23,5;21,3;
2021-10-15;,8;34,3;25,3;19,5;
2021-10-16;0;29,8;24,4;20,6;
2021-10-17;,4;30,8;24,8;19,5;
2021-10-18;,2;27,1;22;19,3;
2021-10-19;,2;26,3;20,7;17,9;
2021-10-20;,2;28,3;20,6;14,1;
2021-10-21;,2;29,7;21,3;14,5;
2021-10-22;4,8;32,4;23,4;15,4;
2021-10-23;1,8;36,4;26,7;17,9;
2021-10-24;2;30,2;21,4;17,8;
2021-10-25;18;28,8;22,6;18,4;
2021-10-26;18,6;32,8;25,4;19;
2021-10-27;0;31,8;25,9;20,8;
2021-10-28;0;32;25,9;21,6;
2021-10-29;0;33,8;26,7;20,3;
2021-10-30;0;34,2;26;19,3;
2021-10-31;2,2;23,7;21,6;19,5;
2021-11-01;2,8;28,7;23,3;18,6;
2021-11-02;,8;31,1;24,5;18,5;
2021-11-03;,4;33;25,6;18,6;
2021-11-04;0;35;27,1;19,4;
2021-11-05;0;36,9;29,1;22,4;
2021-11-06;0;35,9;28,7;22,5;
2021-11-07;0;35,6;28,5;21,5;
2021-11-08;0;35,9;27,1;20,1;
2021-11-09;0;35;27,1;20,5;
2021-11-10;0;35,2;25,9;18,9;
2021-11-11;0;27,3;23,3;20,2;
2021-11-12;0;31,4;23,3;17,8;
2021-11-13;0;30,5;22,5;15,3;
2021-11-14;0;33,5;24,1;15,7;
2021-11-15;0;33,7;26,1;18,5;
2021-11-16;0;34,1;27,6;21,1;
2021-11-17;0;34,6;28,3;22,8;
2021-11-18;0;29,2;24,3;23,1;
2021-11-19;,8;29,4;24,6;21,3;
2021-11-20;,2;31,8;25,3;19,8;
2021-11-21;0;31,7;24;15,9;
2021-11-22;0;35,1;25,9;16,6;
2021-11-23;0;38;29,1;20;
2021-11-24;0;36,1;28,7;21,8;
2021-11-25;0;36,8;27,8;21,2;
2021-11-26;0;29,7;23,7;20,4;
2021-11-27;0;33,2;26,3;21,5;
2021-11-28;0;34,8;27,2;18,4;
2021-11-29;0;33,3;27,5;23,6;
2021-11-30;0;26,2;23,6;22,5;
2021-12-01;0;33,7;26,6;21,5;
2021-12-02;0;32,9;25,7;20,9;
2021-12-03;0;33;26,3;19,7;
2021-12-04;0;33,9;26,4;19;
2021-12-05;0;33,9;25,7;20,5;
2021-12-06;0;31,7;24,6;19,5;
2021-12-07;1;28,9;23,3;19,4;
2021-12-08;0;29,1;22,6;16,7;
2021-12-09;,4;29,8;22,8;16,2;
2021-12-10;0;32,3;24,4;17;
2021-12-11;0;34,5;27;18,4;
2021-12-12;0;36,7;28,7;20,3;
2021-12-13;0;31,3;27,1;23;
2021-12-14;0;30;24,4;21,7;
2021-12-15;0;25,3;23,4;22,7;
2021-12-16;0;28,8;24,3;22,4;
2021-12-17;0;31,3;24,9;22,5;
2021-12-18;0;30,9;25,6;22,4;
2021-12-19;0;30,8;25;19,2;
2021-12-20;0;33;25;17,5;
2021-12-21;0;33,9;27,2;20,6;
2021-12-22;0;36,5;29,2;22,6;
2021-12-23;0;31,8;25,9;21,7;
2021-12-24;0;30,6;23,8;16,3;
2021-12-25;null;31,7;null;17,2;
2021-12-26;null;null;null;null;
2021-12-27;null;null;null;null;
2021-12-28;null;null;null;null;
2021-12-29;null;null;null;null;
2021-12-30;null;null;null;null;
2021-12-31;null;null;null;null;

